Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR8774458_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.00011085859985588381)	(9.0, 0.00011085859985588381)	(10.0, 0.0)	(11.0, 0.00022171719971176762)	(12.0, 0.00044343439942353525)	(13.0, 0.0005542929992794192)	(14.0, 0.0005542929992794192)	(15.0, 0.0005542929992794192)	(16.0, 0.001219444598414722)	(17.0, 0.00232803059697356)	(18.0, 0.002660606396541212)	(19.0, 0.003104040795964747)	(20.0, 0.004101768194667702)	(21.0, 0.005210354193226539)	(22.0, 0.006873233191064796)	(23.0, 0.008536112188903053)	(24.0, 0.010642425586164848)	(25.0, 0.014965910980544315)	(26.0, 0.01884596197550025)	(27.0, 0.021950002771464996)	(28.0, 0.02893409456238568)	(29.0, 0.03314672135690926)	(30.0, 0.038578792749847574)	(31.0, 0.04733662213846239)	(32.0, 0.05797904772462724)	(33.0, 0.07117122110747742)	(34.0, 0.08369824289119228)	(35.0, 0.09533839587606009)	(36.0, 0.10542652846294552)	(37.0, 0.11895127764536334)	(38.0, 0.13336289562662823)	(39.0, 0.14976996840529905)	(40.0, 0.1685050717809434)	(41.0, 0.19123108475139958)	(42.0, 0.2165068455185411)	(43.0, 0.23590710049332078)	(44.0, 0.2530901834709828)	(45.0, 0.2809156920348096)	(46.0, 0.31140180699517767)	(47.0, 0.343550800953384)	(48.0, 0.4014189900781553)	(49.0, 0.46394324039687374)	(50.0, 0.528573804112854)	(51.0, 0.6239121999889141)	(52.0, 0.7804445429854221)	(53.0, 0.9659109805443158)	(54.0, 1.1780943406684774)	(55.0, 1.435175433734272)	(56.0, 1.7710769912975999)	(57.0, 2.2134028047225764)	(58.0, 2.7743473199933484)	(59.0, 3.41987694695416)	(60.0, 4.122498752840752)	(61.0, 4.849398592095782)	(62.0, 5.556787317776177)	(63.0, 6.128041682833546)	(64.0, 6.4647192505958655)	(65.0, 6.653289728950723)	(66.0, 6.636882656172053)	(67.0, 6.434787428634777)	(68.0, 6.037913641150712)	(69.0, 5.410010531566986)	(70.0, 4.694307410897401)	(71.0, 3.950335347264564)	(72.0, 3.1994900504406627)	(73.0, 2.5334515825065127)	(74.0, 1.9573194390554847)	(75.0, 1.4827337730724461)	(76.0, 1.1025996341666207)	(77.0, 0.810154647746799)	(78.0, 0.6130480572030375)	(79.0, 0.45939803780278254)	(80.0, 0.33590155756332796)	(81.0, 0.2565268000665151)	(82.0, 0.2040906823346821)	(83.0, 0.15387173659996675)	(84.0, 0.11130203425530735)	(85.0, 0.0774901612992628)	(86.0, 0.0555401585277978)	(87.0, 0.03536389335402694)	(88.0, 0.021395709772185578)	(89.0, 0.013413890582561941)	(90.0, 0.007094950390776564)	(91.0, 0.003547475195388282)	(92.0, 0.0018845961975500248)	(93.0, 0.0008868687988470705)	(94.0, 0.00011085859985588381)	(95.0, 0.00011085859985588381)	(96.0, 0.00022171719971176762)	(97.0, 0.00011085859985588381)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR8774458_2	(0.0, 0.037463187984292066)	(1.0, 0.02150253984897237)	(2.0, 0.004100999868102978)	(3.0, 0.0021059188511880155)	(4.0, 0.0014408918455496946)	(5.0, 0.001219216177003588)	(6.0, 0.0007758648399113741)	(7.0, 0.0005541891713652672)	(8.0, 0.0008867026741844275)	(9.0, 0.0007758648399113741)	(10.0, 0.0008867026741844275)	(11.0, 0.0009975405084574809)	(12.0, 0.0007758648399113741)	(13.0, 0.0008867026741844275)	(14.0, 0.0016625675140958017)	(15.0, 0.001773405348368855)	(16.0, 0.0014408918455496946)	(17.0, 0.002438432354007176)	(18.0, 0.002770945856826336)	(19.0, 0.0021059188511880155)	(20.0, 0.002327594519734122)	(21.0, 0.004322675536649084)	(22.0, 0.004544351205195191)	(23.0, 0.002992621525372443)	(24.0, 0.00354681069673771)	(25.0, 0.004433513370922138)	(26.0, 0.0039901620338299235)	(27.0, 0.005320216045106565)	(28.0, 0.007204459227748474)	(29.0, 0.005541891713652672)	(30.0, 0.0054310538793796185)	(31.0, 0.006096080885017939)	(32.0, 0.005874405216471833)	(33.0, 0.007315297062021527)	(34.0, 0.007869486233386794)	(35.0, 0.007647810564840688)	(36.0, 0.009421215913209543)	(37.0, 0.011748810432943665)	(38.0, 0.012746350941401146)	(39.0, 0.015406458963954428)	(40.0, 0.01773405348368855)	(41.0, 0.02349762086588733)	(42.0, 0.03258632327627771)	(43.0, 0.03834989065847649)	(44.0, 0.05054205242851237)	(45.0, 0.06328840336991352)	(46.0, 0.07592391647704161)	(47.0, 0.1009732670227517)	(48.0, 0.14176159003523536)	(49.0, 0.18931102093837526)	(50.0, 0.2521560729711966)	(51.0, 0.36454563692407277)	(52.0, 0.514509226695514)	(53.0, 0.7304213278594222)	(54.0, 0.9694985363863984)	(55.0, 1.259006959507614)	(56.0, 1.6562497575422375)	(57.0, 2.13839433663002)	(58.0, 2.7015613725714047)	(59.0, 3.4008372690000988)	(60.0, 4.222256458797697)	(61.0, 5.023281487089055)	(62.0, 5.744392436869541)	(63.0, 6.398224821246283)	(64.0, 6.947869641406355)	(65.0, 7.199804038709005)	(66.0, 7.199804038709005)	(67.0, 7.00395358554852)	(68.0, 6.482794088796623)	(69.0, 5.809010894250731)	(70.0, 5.077924539385671)	(71.0, 4.230569296368176)	(72.0, 3.3756770806201155)	(73.0, 2.657337076696456)	(74.0, 2.0404136911326405)	(75.0, 1.506175329936523)	(76.0, 1.1071591265535308)	(77.0, 0.8165423250895847)	(78.0, 0.6065046291421484)	(79.0, 0.4442380397663982)	(80.0, 0.32819082728251125)	(81.0, 0.2459491542519056)	(82.0, 0.18565337240736451)	(83.0, 0.13677388749294794)	(84.0, 0.09820232116592535)	(85.0, 0.0680544302436548)	(86.0, 0.04289424186367168)	(87.0, 0.026268566722713663)	(88.0, 0.017179864312323285)	(89.0, 0.007980324067659847)	(90.0, 0.002992621525372443)	(91.0, 0.0014408918455496946)	(92.0, 0.0008867026741844275)	(93.0, 0.0005541891713652672)	(94.0, 0.00022167566854610688)	(95.0, 0.00011083783427305344)	(96.0, 0.00022167566854610688)	(97.0, 0.0003325135028191603)	(98.0, 0.00044335133709221377)	(99.0, 0.00022167566854610688)	(100.0, 0.0)
ERR8774464_1	(0.0, 0.0)	(1.0, 0.00012603426871766435)	(2.0, 0.0008822398810236502)	(3.0, 0.001512411224611972)	(4.0, 0.001575428358970804)	(5.0, 0.0012603426871766433)	(6.0, 0.0010712912841001469)	(7.0, 0.0010712912841001469)	(8.0, 0.0006931884779471538)	(9.0, 0.0003150856717941608)	(10.0, 0.0001890514030764965)	(11.0, 0.0004411199405118251)	(12.0, 0.0005671542092294895)	(13.0, 0.0003150856717941608)	(14.0, 0.000378102806152993)	(15.0, 0.0006301713435883216)	(16.0, 0.0006301713435883216)	(17.0, 0.0009452570153824825)	(18.0, 0.0010712912841001469)	(19.0, 0.0010082741497413148)	(20.0, 0.0013863769558943076)	(21.0, 0.001512411224611972)	(22.0, 0.001827496896406133)	(23.0, 0.0023946511056356225)	(24.0, 0.0034659423897357693)	(25.0, 0.004033096598965259)	(26.0, 0.004222148002041755)	(27.0, 0.005608524957936062)	(28.0, 0.006553781973318545)	(29.0, 0.008381278869724678)	(30.0, 0.009830672959977818)	(31.0, 0.010838947109719133)	(32.0, 0.013737735290225412)	(33.0, 0.01575428358970804)	(34.0, 0.01871608890457315)	(35.0, 0.024261596728150384)	(36.0, 0.03024822449223944)	(37.0, 0.03711709213735215)	(38.0, 0.04196941148298222)	(39.0, 0.04757793644091828)	(40.0, 0.05665240378859012)	(41.0, 0.06629402534549143)	(42.0, 0.08009477777007569)	(43.0, 0.09673130124080737)	(44.0, 0.1116663620838506)	(45.0, 0.12830288555458227)	(46.0, 0.15092603678940306)	(47.0, 0.17802340456370086)	(48.0, 0.2199928160466831)	(49.0, 0.2727381575050256)	(50.0, 0.33588132613257543)	(51.0, 0.4297768563272354)	(52.0, 0.5560001764479762)	(53.0, 0.6981668315615016)	(54.0, 0.8924486567897811)	(55.0, 1.1660690541758305)	(56.0, 1.5154990641955548)	(57.0, 1.954413405004821)	(58.0, 2.482307939528758)	(59.0, 3.105862484009402)	(60.0, 3.838121585259032)	(61.0, 4.622432839489058)	(62.0, 5.316566574451594)	(63.0, 5.936970262214296)	(64.0, 6.437704411829577)	(65.0, 6.687693383831064)	(66.0, 6.7939402723600555)	(67.0, 6.712585151902803)	(68.0, 6.363848330361026)	(69.0, 5.8385374983458)	(70.0, 5.1738327651288385)	(71.0, 4.4522235595858515)	(72.0, 3.697782427041912)	(73.0, 3.0035856749450174)	(74.0, 2.3943990370981867)	(75.0, 1.8433141971301996)	(76.0, 1.4229899109567892)	(77.0, 1.0999640802334156)	(78.0, 0.8393252125252857)	(79.0, 0.640947273563682)	(80.0, 0.5037589720645043)	(81.0, 0.39070623302475943)	(82.0, 0.2964326000239465)	(83.0, 0.23398261987434385)	(84.0, 0.17972486719138933)	(85.0, 0.13529778746841264)	(86.0, 0.10360016888592008)	(87.0, 0.0736670300654748)	(88.0, 0.05495094116090165)	(89.0, 0.03900760616811711)	(90.0, 0.026026076490197683)	(91.0, 0.017392729083037677)	(92.0, 0.01134308418458979)	(93.0, 0.007814124660495188)	(94.0, 0.004033096598965259)	(95.0, 0.002205599702559126)	(96.0, 0.0010712912841001469)	(97.0, 0.0001890514030764965)	(98.0, 6.301713435883218e-05)	(99.0, 0.0)	(100.0, 0.0)
ERR8774464_2	(0.0, 0.03704725793586288)	(1.0, 0.022555983573195427)	(2.0, 0.00604853190789598)	(3.0, 0.00315027703536249)	(4.0, 0.0017011495990957447)	(5.0, 0.0017011495990957447)	(6.0, 0.0017011495990957447)	(7.0, 0.0011971052734377461)	(8.0, 0.0012601108141449958)	(9.0, 0.0009450831106087469)	(10.0, 0.0010710941920232466)	(11.0, 0.001575138517681245)	(12.0, 0.0019531717619247434)	(13.0, 0.0026462327097044915)	(14.0, 0.0028352493318262407)	(15.0, 0.00315027703536249)	(16.0, 0.0032132825760697393)	(17.0, 0.003969349064556737)	(18.0, 0.005166454337994483)	(19.0, 0.005796509745066981)	(20.0, 0.005922520826481481)	(21.0, 0.0055444875822379825)	(22.0, 0.006930609477797478)	(23.0, 0.008568753536185972)	(24.0, 0.008505747995478723)	(25.0, 0.00907279786184397)	(26.0, 0.00951383664679472)	(27.0, 0.008820775699014972)	(28.0, 0.00907279786184397)	(29.0, 0.00976585880962372)	(30.0, 0.010962964083061464)	(31.0, 0.01203405827508471)	(32.0, 0.01222307489720646)	(33.0, 0.013420180170644206)	(34.0, 0.013483185711351457)	(35.0, 0.012979141385693456)	(36.0, 0.014680290984789204)	(37.0, 0.01587739625822695)	(38.0, 0.017767562479444443)	(39.0, 0.018964667752882188)	(40.0, 0.01902767329358944)	(41.0, 0.023249044520975173)	(42.0, 0.029549598591700154)	(43.0, 0.037740318883642626)	(44.0, 0.04675011120477934)	(45.0, 0.05783908636925532)	(46.0, 0.07170030532485026)	(47.0, 0.08701065171671198)	(48.0, 0.1213486714021631)	(49.0, 0.16513752219370173)	(50.0, 0.21655004341081754)	(51.0, 0.29896129065590027)	(52.0, 0.42383827233766935)	(53.0, 0.5937642156251222)	(54.0, 0.8060298822678466)	(55.0, 1.08155311178065)	(56.0, 1.4372193890730751)	(57.0, 1.8846847391759631)	(58.0, 2.4353531649573266)	(59.0, 3.118459237305329)	(60.0, 3.8741476925480827)	(61.0, 4.64350835012431)	(62.0, 5.427171265441083)	(63.0, 6.1922475462492175)	(64.0, 6.761376595457805)	(65.0, 7.046854700402354)	(66.0, 7.1679513496416885)	(67.0, 7.041940268227188)	(68.0, 6.60480782680029)	(69.0, 6.015643015646796)	(70.0, 5.35414784376138)	(71.0, 4.6264338485926455)	(72.0, 3.8083699080497144)	(73.0, 3.020926660290506)	(74.0, 2.3693233582961284)	(75.0, 1.8163867330493042)	(76.0, 1.373142754173802)	(77.0, 1.0216978481087626)	(78.0, 0.7480017792764695)	(79.0, 0.5376262788549625)	(80.0, 0.3842707927735165)	(81.0, 0.27942957303665283)	(82.0, 0.2005466360711761)	(83.0, 0.1380451396895843)	(84.0, 0.09406727227592394)	(85.0, 0.0618714409745193)	(86.0, 0.04240272889597912)	(87.0, 0.027407410207653658)	(88.0, 0.015058324229032702)	(89.0, 0.0070566205592119775)	(90.0, 0.003465304738898739)	(91.0, 0.001512132976973995)	(92.0, 0.0008820775699014972)	(93.0, 0.0006300554070724979)	(94.0, 0.0006300554070724979)	(95.0, 0.0006300554070724979)	(96.0, 0.00031502770353624896)	(97.0, 0.00031502770353624896)	(98.0, 0.0005040443256579984)	(99.0, 0.00037803324424349875)	(100.0, 0.00031502770353624896)
ERR8774480_1	(0.0, 0.0)	(1.0, 0.00026512118689452953)	(2.0, 0.0007953635606835884)	(3.0, 0.0012593256377490152)	(4.0, 0.001988408901708971)	(5.0, 0.001922128604985339)	(6.0, 0.0015907271213671768)	(7.0, 0.0011930453410253826)	(8.0, 0.0007290832639599562)	(9.0, 0.0006628029672363237)	(10.0, 0.0003976817803417942)	(11.0, 0.0005302423737890591)	(12.0, 0.0007290832639599562)	(13.0, 0.00046396207706542663)	(14.0, 0.0001988408901708971)	(15.0, 0.0003976817803417942)	(16.0, 0.0003976817803417942)	(17.0, 0.0003976817803417942)	(18.0, 0.0009942044508544855)	(19.0, 0.0013256059344726474)	(20.0, 0.0008616438574072208)	(21.0, 0.0009279241541308533)	(22.0, 0.0013918862311962797)	(23.0, 0.0010604847475781181)	(24.0, 0.0012593256377490152)	(25.0, 0.001922128604985339)	(26.0, 0.0021209694951562362)	(27.0, 0.003048893649287089)	(28.0, 0.0031814542427343537)	(29.0, 0.002584931572221663)	(30.0, 0.002850052759116192)	(31.0, 0.0033140148361816184)	(32.0, 0.0035791360230761483)	(33.0, 0.0047721813641015305)	(34.0, 0.00642918878219234)	(35.0, 0.007158272046152297)	(36.0, 0.00980948391509759)	(37.0, 0.013587460828344637)	(38.0, 0.016901475664526256)	(39.0, 0.020546891984326035)	(40.0, 0.023662065930336755)	(41.0, 0.032477345394579867)	(42.0, 0.04162402634244113)	(43.0, 0.04997534372961881)	(44.0, 0.06389420604158161)	(45.0, 0.08139220437662055)	(46.0, 0.10406006585610282)	(47.0, 0.13163266929313389)	(48.0, 0.179752164714491)	(49.0, 0.23821138642473477)	(50.0, 0.3122464778650321)	(51.0, 0.41948799796386926)	(52.0, 0.5612615526557189)	(53.0, 0.7502266786147949)	(54.0, 0.9971207839103255)	(55.0, 1.3299804340564072)	(56.0, 1.755831340505745)	(57.0, 2.2732153367304195)	(58.0, 2.9227622446220165)	(59.0, 3.6762366577762697)	(60.0, 4.49718441299518)	(61.0, 5.341396552364086)	(62.0, 6.096527972936429)	(63.0, 6.720822087776322)	(64.0, 7.172919991728219)	(65.0, 7.388662357563643)	(66.0, 7.321189015498984)	(67.0, 6.979845487372279)	(68.0, 6.441914599163277)	(69.0, 5.703021851288224)	(70.0, 4.85993647696362)	(71.0, 4.008566065548562)	(72.0, 3.1829786895589978)	(73.0, 2.4374579120115807)	(74.0, 1.7922192234070193)	(75.0, 1.2772875981611194)	(76.0, 0.8833175144358486)	(77.0, 0.6063321544277889)	(78.0, 0.40643077950931367)	(79.0, 0.2655188686748713)	(80.0, 0.1757090666143494)	(81.0, 0.11910569321236739)	(82.0, 0.07960263636508247)	(83.0, 0.05222887381822231)	(84.0, 0.038972814473495834)	(85.0, 0.028898209371503718)	(86.0, 0.018757323972787964)	(87.0, 0.011930453410253828)	(88.0, 0.009279241541308532)	(89.0, 0.0057663858149560165)	(90.0, 0.002717492165668927)	(91.0, 0.0015244468246435445)	(92.0, 0.0011930453410253826)	(93.0, 0.0011267650443017503)	(94.0, 0.0006628029672363237)	(95.0, 0.00026512118689452953)	(96.0, 6.628029672363238e-05)	(97.0, 6.628029672363238e-05)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR8774480_2	(0.0, 0.04254304003816946)	(1.0, 0.02670536625448955)	(2.0, 0.007289305925543053)	(3.0, 0.002981988787722158)	(4.0, 0.0019879925251481056)	(5.0, 0.0017229268551283582)	(6.0, 0.0011265290975839264)	(7.0, 0.0006626641750493685)	(8.0, 0.0008614634275641791)	(9.0, 0.0007951970100592423)	(10.0, 0.0007289305925543053)	(11.0, 0.0007951970100592423)	(12.0, 0.0009939962625740528)	(13.0, 0.0011265290975839264)	(14.0, 0.0010602626800789896)	(15.0, 0.0013915947676036739)	(16.0, 0.002054258942653042)	(17.0, 0.0019879925251481056)	(18.0, 0.0017229268551283582)	(19.0, 0.0018554596901382318)	(20.0, 0.0015241276026135475)	(21.0, 0.0015241276026135475)	(22.0, 0.001789193272633295)	(23.0, 0.001789193272633295)	(24.0, 0.002186791777662916)	(25.0, 0.0025181238651876005)	(26.0, 0.0027169231177024107)	(27.0, 0.0035121201277616525)	(28.0, 0.0033133208752468427)	(29.0, 0.0034458537102567163)	(30.0, 0.003909718632791275)	(31.0, 0.002981988787722158)	(32.0, 0.003180788040236969)	(33.0, 0.004307317137820895)	(34.0, 0.005102514147880137)	(35.0, 0.005301313400394948)	(36.0, 0.006162776827959127)	(37.0, 0.008018236518097358)	(38.0, 0.011066491723324454)	(39.0, 0.012259287238413318)	(40.0, 0.012789418578452812)	(41.0, 0.018422064066372444)	(42.0, 0.02856082594462778)	(43.0, 0.03889838707539793)	(44.0, 0.05042874372125694)	(45.0, 0.06421215856228381)	(46.0, 0.0813088942785575)	(47.0, 0.10456840682279034)	(48.0, 0.14565358567585118)	(49.0, 0.20204630697255246)	(50.0, 0.2722224431102806)	(51.0, 0.3704955402701019)	(52.0, 0.5286072124368812)	(53.0, 0.7309848514969584)	(54.0, 0.9741826037400767)	(55.0, 1.2946469987939513)	(56.0, 1.7294209640438418)	(57.0, 2.246365286999854)	(58.0, 2.854293401190145)	(59.0, 3.6025075212383872)	(60.0, 4.439584907160749)	(61.0, 5.298729010112256)	(62.0, 6.074244894172532)	(63.0, 6.731342690151484)	(64.0, 7.195936543278597)	(65.0, 7.3577591348256535)	(66.0, 7.3158787589625325)	(67.0, 7.045843107629915)	(68.0, 6.4870184088107825)	(69.0, 5.804209242839914)	(70.0, 5.004903714895366)	(71.0, 4.125217022517329)	(72.0, 3.269783838946099)	(73.0, 2.490954634010576)	(74.0, 1.8432666693173234)	(75.0, 1.3109485375001657)	(76.0, 0.9128861675480101)	(77.0, 0.6223079267888619)	(78.0, 0.40455647886763946)	(79.0, 0.2642042065921832)	(80.0, 0.1670576385299458)	(81.0, 0.10596000159039402)	(82.0, 0.0687182749526195)	(83.0, 0.042609306455674394)	(84.0, 0.030018687129736394)	(85.0, 0.01974739241647118)	(86.0, 0.011927955150888632)	(87.0, 0.007090506673028243)	(88.0, 0.0035121201277616525)	(89.0, 0.0017229268551283582)	(90.0, 0.0007289305925543053)	(91.0, 0.00039759850502962113)	(92.0, 0.0007951970100592423)	(93.0, 0.0006626641750493685)	(94.0, 0.0002650656700197474)	(95.0, 0.0002650656700197474)	(96.0, 0.00039759850502962113)	(97.0, 0.0002650656700197474)	(98.0, 0.0001325328350098737)	(99.0, 0.0001325328350098737)	(100.0, 0.00039759850502962113)
ERR8774482_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 6.100000976000156e-05)	(9.0, 6.100000976000156e-05)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0001830000292800047)	(15.0, 0.0001830000292800047)	(16.0, 6.100000976000156e-05)	(17.0, 0.00012200001952000312)	(18.0, 0.00012200001952000312)	(19.0, 0.0001830000292800047)	(20.0, 0.0004880000780800125)	(21.0, 0.0006710001073600172)	(22.0, 0.00042700006832001097)	(23.0, 0.0005490000878400141)	(24.0, 0.0007930001268800204)	(25.0, 0.0009150001464000234)	(26.0, 0.0014030002244800359)	(27.0, 0.0014640002342400375)	(28.0, 0.001281000204960033)	(29.0, 0.0015860002537600407)	(30.0, 0.003050000488000078)	(31.0, 0.0034160005465600878)	(32.0, 0.0037210005953600953)	(33.0, 0.005124000819840132)	(34.0, 0.005429000868640139)	(35.0, 0.00701500112240018)	(36.0, 0.009638001542080245)	(37.0, 0.01256600201056032)	(38.0, 0.016470002635200424)	(39.0, 0.018178002908480463)	(40.0, 0.02147200343552055)	(41.0, 0.028731004596960735)	(42.0, 0.03617300578768092)	(43.0, 0.048129007700641234)	(44.0, 0.0626470100235216)	(45.0, 0.077958012473282)	(46.0, 0.09570901531344245)	(47.0, 0.12078001932480309)	(48.0, 0.17043402726944434)	(49.0, 0.22795703647312585)	(50.0, 0.3041460486633678)	(51.0, 0.41608106657297067)	(52.0, 0.5540630886500941)	(53.0, 0.739930118388819)	(54.0, 0.9900301584048252)	(55.0, 1.3193692110990738)	(56.0, 1.756800281088045)	(57.0, 2.2746293639406985)	(58.0, 2.9036614645858343)	(59.0, 3.666100586576094)	(60.0, 4.504789720766356)	(61.0, 5.342319854771177)	(62.0, 6.090362974458076)	(63.0, 6.756910081105613)	(64.0, 7.223255155720825)	(65.0, 7.38118418098947)	(66.0, 7.305239168838266)	(67.0, 7.03592412574786)	(68.0, 6.493573038971687)	(69.0, 5.734366917498707)	(70.0, 4.889333782293405)	(71.0, 4.0074566411930626)	(72.0, 3.1779175084668014)	(73.0, 2.434449389511902)	(74.0, 1.7804682848749258)	(75.0, 1.2750222040035528)	(76.0, 0.900604144096663)	(77.0, 0.6037170965947355)	(78.0, 0.40138006422081024)	(79.0, 0.26315404210464677)	(80.0, 0.16848202695712433)	(81.0, 0.11327701812432289)	(82.0, 0.07252901160464185)	(83.0, 0.045994007359041175)	(84.0, 0.03092700494832079)	(85.0, 0.021594003455040554)	(86.0, 0.015128002420480388)	(87.0, 0.008296001327360213)	(88.0, 0.005246000839360134)	(89.0, 0.003477000556320089)	(90.0, 0.0016470002635200422)	(91.0, 0.0007930001268800204)	(92.0, 0.0006710001073600172)	(93.0, 0.00024400003904000625)	(94.0, 0.0001830000292800047)	(95.0, 0.00012200001952000312)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR8774482_2	(0.0, 0.04232504782913366)	(1.0, 0.023662995039919105)	(2.0, 0.0040861357414293305)	(3.0, 0.002805406628444018)	(4.0, 0.001463690414840357)	(5.0, 0.0007928323080385268)	(6.0, 0.0009757936098935714)	(7.0, 0.0009148065092752232)	(8.0, 0.0009757936098935714)	(9.0, 0.0008538194086568751)	(10.0, 0.0007318452074201785)	(11.0, 0.0006098710061834821)	(12.0, 0.000548883905565134)	(13.0, 0.0006708581068018304)	(14.0, 0.0007928323080385268)	(15.0, 0.0010367807105119196)	(16.0, 0.0010367807105119196)	(17.0, 0.0010367807105119196)	(18.0, 0.0013417162136036608)	(19.0, 0.0015246775154587053)	(20.0, 0.0017686259179320982)	(21.0, 0.0017686259179320982)	(22.0, 0.002195535622260536)	(23.0, 0.002805406628444018)	(24.0, 0.0021345485216421873)	(25.0, 0.0021345485216421873)	(26.0, 0.002805406628444018)	(27.0, 0.0024394840247339285)	(28.0, 0.002256522722878884)	(29.0, 0.002927380829680714)	(30.0, 0.003476264735245848)	(31.0, 0.0039031744395742855)	(32.0, 0.0039641615401926344)	(33.0, 0.0034152776346275003)	(34.0, 0.0038421873389559375)	(35.0, 0.005000942250704553)	(36.0, 0.004939955150086205)	(37.0, 0.005488839055651339)	(38.0, 0.008050297281621963)	(39.0, 0.010184845803264151)	(40.0, 0.012136433023051296)	(41.0, 0.01854007858797786)	(42.0, 0.02915183409557045)	(43.0, 0.03878779599326947)	(44.0, 0.046960067476128124)	(45.0, 0.06190190712762343)	(46.0, 0.07763657908715728)	(47.0, 0.09690850288255531)	(48.0, 0.14075822822714767)	(49.0, 0.19991571582694545)	(50.0, 0.2799307918382183)	(51.0, 0.38793894703331294)	(52.0, 0.5255258460283065)	(53.0, 0.7241608327422667)	(54.0, 0.9843927910807584)	(55.0, 1.3192119734754901)	(56.0, 1.7361197933025188)	(57.0, 2.2398122573094565)	(58.0, 2.8545622315424066)	(59.0, 3.595738465357192)	(60.0, 4.424919085364254)	(61.0, 5.2453785499828935)	(62.0, 6.030892405947219)	(63.0, 6.723705868971654)	(64.0, 7.184463414143274)	(65.0, 7.373462438959535)	(66.0, 7.339370649713879)	(67.0, 7.050352779883527)	(68.0, 6.46652326566408)	(69.0, 5.777491002877981)	(70.0, 5.008199715678137)	(71.0, 4.159869146076913)	(72.0, 3.3068425697280768)	(73.0, 2.496445976711466)	(74.0, 1.8568132654262297)	(75.0, 1.3384229101702698)	(76.0, 0.9182827740104691)	(77.0, 0.6176773550626307)	(78.0, 0.4192863167511439)	(79.0, 0.27090470094670277)	(80.0, 0.1622866747454246)	(81.0, 0.1037390581518103)	(82.0, 0.06751272038451148)	(83.0, 0.04500848025634099)	(84.0, 0.02915183409557045)	(85.0, 0.01878402699045125)	(86.0, 0.013356175035418257)	(87.0, 0.008111284382240312)	(88.0, 0.003720213137719241)	(89.0, 0.0016466517166954019)	(90.0, 0.0008538194086568751)	(91.0, 0.000548883905565134)	(92.0, 0.00036592260371008927)	(93.0, 0.00030493550309174106)	(94.0, 0.00036592260371008927)	(95.0, 0.00036592260371008927)	(96.0, 0.00024394840247339285)	(97.0, 0.00012197420123669642)	(98.0, 0.00012197420123669642)	(99.0, 0.00018296130185504463)	(100.0, 0.00012197420123669642)
